L70x70x8,-1,1,228,xxx
L75x75x6,-1,1,229,xxx
L75x75x7,-1,1,230,xxx
L75x75x8,-1,1,231,xxx
L75x75x9,-1,1,232,xxx
L75x75x12,-1,1,233,xxx
L80x80x6,-1,1,234,xxx
L80x80x7,-1,1,235,xxx
L80x80x8,-1,1,236,xxx
L80x80x9,-1,1,237,xxx
L90x90x6,-1,1,238,xxx
L90x90x7,-1,1,239,xxx
L90x90x8,-1,1,240,xxx
L90x90x9,-1,1,241,xxx
L90x90x10,-1,1,242,xxx
L100x100x7,-1,1,243,xxx
L100x100x8,-1,1,244,xxx
L100x100x9,-1,1,245,xxx
L100x100x10,-1,1,246,xxx
L100x100x13,-1,1,247,xxx
L120x120x8,-1,1,248,xxx
L125x80x10,-1,1,249,xxx
L125x90x10,-1,1,250,xxx
L130x130x12,-1,1,251,xxx
L130x130x15,-1,1,252,xxx
L150x150x12,-1,1,253,xxx
L150x150x15,-1,1,254,xxx
L150x150x19,-1,1,255,xxx
L175x175x12,-1,1,256,xxx
L175x175x15,-1,1,257,xxx
L200x200x15,-1,1,258,xxx
L200x200x20,-1,1,259,xxx
L200x200x25,-1,1,260,xxx
L250x250x25,-1,1,261,xxx
L250x250x35,-1,1,262,xxx
,,,,
SB 22*22,-1,1,301,xxx
SB 34*34,-1,1,302,xxx
SB 50*50,-1,1,303,xxx
,,,,
RB 9,-1,1,310,xxx
RB 13,-1,1,311,xxx
RB 14,-1,1,312,xxx
RB 16,-1,1,313,xxx
RB 19,-1,1,314,xxx
RB 25,-1,1,315,xxx
RB 32,-1,1,316,xxx
RB 38,-1,1,317,xxx
RB 40,-1,1,318,xxx
RB 45,-1,1,319,xxx
RB 50,-1,1,320,xxx
RB 55,-1,1,321,xxx
,,,,
[120*50*20*2.5,-1,1,330,xxx
[120*60*20*2.3,-1,1,331,xxx
[125*50*20*2.3,-1,1,332,xxx
[125*50*20*3.2,-1,1,333,xxx
[125*50*20*4.0,-1,1,334,xxx
[125*50*20*4.5,-1,1,335,xxx
[150*65*20*2.3,-1,1,336,xxx
[150*65*20*3.2,-1,1,337,xxx
,,,,
I100*75*5*8,-1,1,341,xxx
I125*75*5.5*9.5,-1,1,342,xxx
I150*75*5.5*9.5,-1,1,343,xxx
I150*100*8.5*14,-1,1,344,xxx
I180*100*6*10,-1,1,345,xxx
I200*100*7*10,-1,1,346,xxx
I200*150*9*16,-1,1,347,xxx
I250*125*7.5*12.5,-1,1,348,xxx
I250*125*10*19,-1,1,349,xxx
I300*150*8*13,-1,1,350,xxx
I300*150*10*18.5,-1,1,351,xxx
I300*150*11.5*22,-1,1,352,xxx
I350*150*9*15,-1,1,353,xxx
I350*150*12*24,-1,1,354,xxx
I400*150*10*18,-1,1,355,xxx
I400*150*12.5*25,-1,1,356,xxx
I450*175*11*20,-1,1,357,xxx
I450*175*13*26,-1,1,358,xxx
I600*190*13*25,-1,1,359,xxx
I600*190*16*35,-1,1,360,xxx
,,,,
PIPE 6A (SGP),-1,1,366,xxx
PIPE 8A (SGP),-1,1,367,xxx
PIPE 10A (SGP),-1,1,368,xxx
PIPE 15A (SGP),-1,1,369,xxx
PIPE 20A (SGP),-1,1,370,xxx
PIPE 25A (SGP),-1,1,371,xxx
PIPE 32A (SGP),-1,1,372,xxx
PIPE 40A (SGP),-1,1,373,xxx
PIPE 50A (SGP),-1,1,374,xxx
PIPE 65A (SGP),-1,1,375,xxx
PIPE 80A (SGP),-1,1,376,xxx
PIPE 90A (SGP),-1,1,377,xxx
PIPE 100A (SGP),-1,1,378,xxx
PIPE 125A (SGP),-1,1,379,xxx
PIPE 150A (SGP),-1,1,380,xxx
PIPE 200A (SGP),-1,1,381,xxx
PIPE 250A (SGP),-1,1,382,xxx
PIPE 300A (SGP),-1,1,383,xxx
PIPE 350A (SGP),-1,1,384,xxx
,,,,
PIPE 6A (SCH 40),-1,1,391,xxx
PIPE 8A (SCH 40),-1,1,392,xxx
PIPE 10A (SCH 40),-1,1,393,xxx
PIPE 15A (SCH 40),-1,1,394,xxx
PIPE 20A (SCH 40),-1,1,395,xxx
PIPE 25A (SCH 40),-1,1,396,xxx
PIPE 32A (SCH 40),-1,1,397,xxx
PIPE 40A (SCH 40),-1,1,398,xxx
PIPE 50A (SCH 40),-1,1,399,xxx
PIPE 65A (SCH 40),-1,1,400,xxx
PIPE 80A (SCH 40),-1,1,401,xxx
PIPE 90A (SCH 40),-1,1,402,xxx
PIPE 100A (SCH 40),-1,1,403,xxx
PIPE 125A (SCH 40),-1,1,404,xxx
PIPE 150A (SCH 40),-1,1,405,xxx
PIPE 200A (SCH 40),-1,1,406,xxx
PIPE 250A (SCH 40),-1,1,407,xxx
PIPE 300A (SCH 40),-1,1,408,xxx
PIPE 350A (SCH 40),-1,1,409,xxx
PIPE 400A (SCH 40),-1,1,410,xxx
PIPE 450A (SCH 40),-1,1,411,xxx
PIPE 500A (SCH 40),-1,1,412,xxx
